,language,url,query,documentation
2282,python,https://github.com/Dallinger/Dallinger/blob/76ca8217c709989c116d0ebd8fca37bd22f591af/dallinger/recruiters.py#L766-L787,nelder mead optimize,Recruit n new participant bots to the queue
2283,java,https://github.com/adorsys/hbci4java-adorsys/blob/5e24f7e429d6b555e1d993196b4cf1adda6433cf/src/main/java/org/kapott/cryptalgs/ISO9796p2.java#L57-L74,nelder mead optimize,entweder x oder n-x zurueckgeben
2284,java,https://github.com/Netflix/eureka/blob/48446d956be09df6650a3c00b7ebd7e2d1e1544f/eureka-core/src/main/java/com/netflix/eureka/registry/AbstractInstanceRegistry.java#L1157-L1168,nelder mead optimize,"Get the N instances that are most recently registered.

@return"
2285,python,https://github.com/lobocv/pyperform/blob/97d87e8b9ddb35bd8f2a6782965fd7735ab0349f/pyperform/cprofile_parser.py#L120-L122,nelder mead optimize,Return the top n values when sorting by 'stat
2286,python,https://github.com/leovt/constructible/blob/16fb627c81d15ffd8373397633224f50f047f882/constructible.py#L435-L447,nelder mead optimize,return the square root of n in an exact representation
2287,go,https://github.com/tendermint/tendermint/blob/4253e67c07c69be6d7f7263ab03944ce30a9fc90/libs/common/random.go#L289-L294,nelder mead optimize,"// Perm returns a pseudo-random permutation of n integers in [0, n)."
2288,python,https://github.com/espressif/esptool/blob/c583756c118039cfcfe256f7a3285618914d16a5/ecdsa/numbertheory.py#L244-L291,nelder mead optimize,"Decompose n into a list of (prime,exponent) pairs."
2289,python,https://github.com/SmartDeveloperHub/sdh-metrics/blob/a418619e85e38b90a71cf8eca0bd3f852d42423b/sdh/metrics/jobs/calculus.py#L45-L49,nelder mead optimize,Yield successive n-sized chunks from l.
2290,python,https://github.com/MycroftAI/mycroft-precise/blob/e17cebdd171906dbd8a16e282d8a7966fba2eeba/runner/precise_runner/runner.py#L163-L170,nelder mead optimize,"pyaudio.Stream.read takes samples as n, not bytes
        so read(n) should be read(n // sample_depth)"
2291,go,https://github.com/spf13/cobra/blob/67fc4837d267bc9bfd6e47f77783fcc3dffc68de/args.go#L52-L59,nelder mead optimize,// MinimumNArgs returns an error if there is not at least N args.
2292,php,https://github.com/opentok/OpenTok-PHP-SDK/blob/ebb2c566fd1b09219f23c37fcf6484ca6ae48a3d/src/OpenTok/Util/Client.php#L550-L580,nelder mead optimize,"echo 'HTTP response: ' . $e->getResponse() . ""\n"";"
2293,java,https://github.com/PeterisP/LVTagger/blob/b3d44bab9ec07ace0d13612c448a6b7298c1f681/src/main/java/edu/stanford/nlp/util/StringUtils.java#L1645-L1653,nelder mead optimize,Returns the supplied string with any trailing '\n' removed.
2294,python,https://github.com/skelsec/msldap/blob/bb873728afda9ca105d57d2740a28e319a78aa71/msldap/core/msldap.py#L196-L207,nelder mead optimize,Polls for basic AD information (needed for determine password usage characteristics!)
2295,python,https://github.com/sentinel-hub/eo-learn/blob/b8c390b9f553c561612fe9eb64e720611633a035/coregistration/eolearn/coregistration/coregistration_utilities.py#L56-L62,nelder mead optimize,return n random rows of data (and also the other len(data)-n rows)
2296,php,https://github.com/tacowordpress/util/blob/a27f6f1c3f96a908c7480f359fd44028e89f26c3/src/Util/Collection.php#L96-L106,nelder mead optimize,Get the last element from an array. Passing n returns the last n elements.
2297,java,https://github.com/apache/incubator-druid/blob/f776b9408962b9006cfcfe4d6c1794751972cc8e/server/src/main/java/org/apache/druid/segment/realtime/plumber/RealtimePlumber.java#L366-L502,nelder mead optimize,Submits persist-n-merge task for a Sink to the mergeExecutor
2298,python,https://github.com/pypa/pipenv/blob/cae8d76c210b9777e90aab76e9c4b0e53bb19cde/pipenv/vendor/tomlkit/parser.py#L91-L96,nelder mead optimize,"Increments the parser by n characters
        if the end of the input has not been reached."
2299,python,https://github.com/biocommons/hgvs/blob/4d16efb475e1802b2531a2f1c373e8819d8e533b/hgvs/alignmentmapper.py#L168-L190,nelder mead optimize,convert a transcript (n.) interval to a genomic (g.) interval
2300,python,https://github.com/geophysics-ubonn/reda/blob/46a939729e40c7c4723315c03679c40761152e9e/lib/reda/configs/configManager.py#L95-L99,nelder mead optimize,Load configurations from a file with four columns: a b m n
2301,javascript,https://github.com/zerobias/telegram-mtproto/blob/3f8ba3c69974f4d4d6cc183ed2893b8ef30f3522/src/vendor/leemon.js#L742-L755,nelder mead optimize,"return x**(-1) mod n, for integers x and n.  Return 0 if there is no inverse"
2302,php,https://github.com/Gregwar/Image/blob/03534d5760cbea5c96e6292041ff81a3bb205c36/Image.php#L432-L444,hash set for counting distinct elements,Generates the hash.
2303,javascript,https://github.com/remarkjs/remark-github/blob/c6b06fb5f2eccb9724fac3c11a2252aa5ce1d020/lib/tokenizer/hash.js#L27-L73,hash set for counting distinct elements,/* Tokenise a hash.
2304,ruby,https://github.com/ekylibre/active_list/blob/7d27d246ae6834af68eadcb567597bd78487d5fd/lib/active_list/generator/finder.rb#L71-L77,hash set for counting distinct elements,Compute includes Hash
2305,javascript,https://github.com/aaaristo/grunt-html-builder/blob/9ab9ffb5c3d3395b7b097d906ea20c1e4fd09da1/tasks/jsonld/js/jsonld.js#L2540-L2558,hash set for counting distinct elements,names unique hash bnodes
2306,ruby,https://github.com/dblessing/rundeck-ruby/blob/4faa9c7ebe59408ed92e91d68bd05cd9e8706dd2/lib/rundeck/configuration.rb#L25-L29,hash set for counting distinct elements,Creates a hash of options and their values.
2307,python,https://github.com/fedora-infra/datanommer/blob/4a20e216bb404b14f76c7065518fd081e989764d/tools/first-week-of-datanommer/tstamptobuckets.py#L31-L37,hash set for counting distinct elements,"""Hash"" all keys in a timerange to the same value."
2308,python,https://github.com/polysquare/jobstamps/blob/49b4dec93b38c9db55643226a9788c675a53ef25/jobstamps/jobstamp.py#L107-L112,hash set for counting distinct elements,Loop over all dependencies and store hash for each of them.
2309,ruby,https://github.com/rails/rails/blob/85a8bc644be69908f05740a5886ec19cd3679df5/activerecord/lib/active_record/database_configurations.rb#L78-L84,hash set for counting distinct elements,Returns the DatabaseConfigurations object as a Hash.
2310,ruby,https://github.com/megamsys/megam_api/blob/c28e743311706dfef9c7745ae64058a468f5b1a4/lib/megam/core/flavors.rb#L154-L173,hash set for counting distinct elements,Transform the ruby obj ->  to a Hash
2311,ruby,https://github.com/megamsys/megam_api/blob/c28e743311706dfef9c7745ae64058a468f5b1a4/lib/megam/core/backups.rb#L133-L150,hash set for counting distinct elements,Transform the ruby obj ->  to a Hash
2312,python,https://github.com/saltstack/salt/blob/e8541fd6e744ab0df786c0f76102e41631f45d46/salt/utils/pycrypto.py#L69-L92,hash set for counting distinct elements,Generate /etc/shadow hash
2313,python,https://github.com/getfleety/coralillo/blob/9cac101738a0fa7c1106f129604c00ef703370e1/coralillo/fields.py#L186-L195,hash set for counting distinct elements,hash passwords given in the constructor
2314,python,https://github.com/carsongee/flask-htpasswd/blob/db6fe596dd167f33aeb3d77e975c861d0534cecf/flask_htpasswd.py#L99-L105,hash set for counting distinct elements,Generate a digest of the htpasswd hash
2315,python,https://github.com/scidam/cachepy/blob/680eeb7ff04ec9bb634b71cceb0841abaf2d530e/utils.py#L76-L115,hash set for counting distinct elements,Compute the hash of the function to be evaluated.
2316,go,https://github.com/siddontang/ledisdb/blob/8ceb77e66a9234dc460f28234390a5896a96a584/ledis/scan.go#L304-L306,hash set for counting distinct elements,// HScan scans data for hash.
2317,python,https://github.com/aio-libs/aioredis/blob/e8c33e39558d4cc91cf70dde490d8b330c97dc2e/aioredis/commands/hash.py#L18-L20,hash set for counting distinct elements,Delete one or more hash fields.
2318,go,https://github.com/awalterschulze/goderive/blob/71608c676057f3512b43cbd61d645b0dc6bcfc20/example/plugin/hash/derived.gen.go#L17-L23,hash set for counting distinct elements,// deriveHash_ returns the hash of the object.
2319,go,https://github.com/tjfoc/gmsm/blob/18fd8096dc8a3dcd43e9eccbdb4ef598900ae252/sm2/sm2.go#L403-L448,hash set for counting distinct elements,"/*
 * sm2密文结构如下:
 *  x
 *  y
 *  hash
 *  CipherText
 */"
2320,ruby,https://github.com/forcedotcom/salesforce-deskcom-api/blob/af1080459215d4cb769e785656bcee1d56696f95/lib/desk_api/configuration.rb#L161-L167,hash set for counting distinct elements,"Returns a hash of current configuration options.

 @return [Hash]"
2321,ruby,https://github.com/yivo/pug-ruby/blob/73489d9c6854e22b8ca648e02a68bb6baa410804/lib/jade-pug/config.rb#L52-L56,hash set for counting distinct elements,"Transforms config to the hash with all keys symbolized.

 @return [Hash]"
2322,php,https://github.com/moodle/moodle/blob/a411b499b98afc9901c24a9466c7e322946a04aa/lib/phpexcel/PHPExcel/Style/Font.php#L525-L542,hash set for counting distinct elements,"Get hash code

@return string    Hash code"
2323,php,https://github.com/moodle/moodle/blob/a411b499b98afc9901c24a9466c7e322946a04aa/lib/phpexcel/PHPExcel/Style/Border.php#L271-L281,hash set for counting distinct elements,"Get hash code

@return string    Hash code"
2324,php,https://github.com/jasonhinkle/phreeze/blob/6e45b1b29449ab5e7b81d2b8cb60ed61ec438e62/libs/PEAR/PHPExcel/Cell/DataValidation.php#L440-L457,hash set for counting distinct elements,"Get hash code

@return string    Hash code"
2325,ruby,https://github.com/square/connect-ruby-sdk/blob/798eb9ded716f23b9f1518386f1c311a34bca8bf/lib/square_connect/models/create_order_request.rb#L244-L252,hash set for counting distinct elements,"Returns the object in the form of hash
 @return [Hash] Returns the object in the form of hash"
2326,ruby,https://github.com/InfoTech/salesforce_ar_sync/blob/3f6351fe462cc7374b8f00c0f36e8c8cfd9c39c4/lib/salesforce_ar_sync/salesforce_sync.rb#L155-L170,hash set for counting distinct elements,create a hash of updates to send to salesforce
2327,ruby,https://github.com/senchalabs/jsduck/blob/febef5558ecd05da25f5c260365acc3afd0cafd8/lib/jsduck/class_doc_expander.rb#L72-L104,hash set for counting distinct elements,Turns groups hash into list of docsets
2328,python,https://github.com/cisco-sas/kitty/blob/cb0760989dcdfe079e43ac574d872d0b18953a32/kitty/model/low_level/container.py#L971-L977,hash set for counting distinct elements,":rtype: int
        :return: hash of the container"
2329,python,https://github.com/pixelogik/NearPy/blob/1b534b864d320d875508e95cd2b76b6d8c07a90b/nearpy/hashes/randombinaryprojectiontree.py#L152-L157,hash set for counting distinct elements,Resets / Initializes the hash for the specified dimension.
2330,php,https://github.com/mlocati/composer-patcher/blob/d8ba45c10b5cf8ac8da3591e09b6afd47fc10667/src/PatchCollection.php#L111-L121,hash set for counting distinct elements,"Get the hash of all the patches.

@return string"
2331,ruby,https://github.com/ebfjunior/juno-report/blob/139f2a1733e0d7a68160b338cc1a4645f05d5953/lib/juno-report/pdf.rb#L149-L152,hash set for counting distinct elements,"Convert to symbol all hash keys, recursively."
2332,ruby,https://github.com/jphager2/search_me/blob/22057dd6008a7022247bca5ad30450a3abbee9df/lib/search_me/search.rb#L18-L28,hash set for counting distinct elements,assuming the last attribute could be a hash
2333,go,https://github.com/chmduquesne/rollinghash/blob/a60f8e7142b536ea61bb5d84014171189eeaaa81/buzhash64/buzhash64.go#L37-L41,hash set for counting distinct elements,// Reset resets the Hash to its initial state.
2334,ruby,https://github.com/XOlator/wayback_gem/blob/1f4cdf3e8d023f34abffbce7ff46bc11b2ab8073/lib/wayback/base.rb#L95-L99,hash set for counting distinct elements,"Retrieve the attributes of an object

 @return [Hash]"
2335,go,https://github.com/HouzuoGuo/tiedot/blob/be8ab1f1598ed275ad3857e5d5f23ddc1f8b8b39/db/doc.go#L42-L51,hash set for counting distinct elements,// Hash a string using sdbm algorithm.
2336,python,https://github.com/getfleety/coralillo/blob/9cac101738a0fa7c1106f129604c00ef703370e1/coralillo/fields.py#L207-L214,hash set for counting distinct elements,hash passwords given via http
2337,go,https://github.com/iotaledger/iota.go/blob/812d82f707314a82defbb5ef9d965fd2129dfa50/kerl/sha3/sha3_s390x.go#L211-L217,hash set for counting distinct elements,// Reset resets the Hash to its initial state.
2338,ruby,https://github.com/mhenrixon/sidekiq-unique-jobs/blob/2944b97c720528f53962ccfd17d43ac939a77f46/lib/sidekiq_unique_jobs/unlockable.rb#L13-L16,hash set for counting distinct elements,"Unlocks a job.
 @param [Hash] item a Sidekiq job hash"
2339,python,https://github.com/saltstack/salt/blob/e8541fd6e744ab0df786c0f76102e41631f45d46/salt/fileserver/__init__.py#L653-L674,hash set for counting distinct elements,Common code for hashing and stating files
2340,ruby,https://github.com/marcmo/cxxproject/blob/3740a09d6a143acd96bde3d2ff79055a6b810da4/lib/cxxproject/plugin_context.rb#L53-L62,hash set for counting distinct elements,"specify a toolchain
 hash supports:
 * :command"
2341,php,https://github.com/schpill/thin/blob/a9102d9d6f70e8b0f6be93153f70849f46489ee1/src/Geohash.php#L65-L134,hash set for counting distinct elements,Encode a hash from given lat and long
2342,go,https://github.com/influxdata/influxdb/blob/16d0bbb0cd468fd51f412021a76ae5c4b450dea8/models/inline_fnv.go#L19-L27,hash set for counting distinct elements,// Write adds data to the running hash.
2343,python,https://github.com/polyaxon/polyaxon/blob/e1724f0756b1a42f9e7aa08a976584a84ef7f016/polyaxon/db/models/repos.py#L35-L39,hash set for counting distinct elements,"Returns a tuple (hash, and commit object)"
2344,go,https://github.com/tendermint/iavl/blob/a0c58a289b0cdceb468b1e1246b6dc09ba4311eb/nodedb.go#L118-L129,hash set for counting distinct elements,// Has checks if a hash exists in the database.
2345,go,https://github.com/decred/dcrdata/blob/02d6f8e648f7e2c5cf78ea92fb17b1d4aa4a99f6/db/dcrsqlite/sqlite.go#L709-L716,hash set for counting distinct elements,// GetBestBlockHash returns the hash of the best block.
2346,ruby,https://github.com/rlister/slackbotsy/blob/198b9e3316630f4ae76f6c3e7da71ffae89ec4ed/lib/slackbotsy/bot.rb#L51-L61,hash set for counting distinct elements,raw post of hash to slack webhook
2347,python,https://github.com/IdentityPython/pysaml2/blob/d3aa78eeb7d37c12688f783cb4db1c7263a14ad6/src/saml2/ident.py#L49-L56,hash set for counting distinct elements,Return a binary 'code' suitable for hashing.
2348,go,https://github.com/hyperledger/fabric/blob/49f496925df1e66198d7ec794849536c9f8b104b/core/ledger/kvledger/kv_ledger.go#L247-L252,hash set for counting distinct elements,// GetBlockByHash returns a block given it's hash
2349,go,https://github.com/axiomhq/hyperloglog/blob/6335aff4f64ca1429ad8336540d3c3c97d63fdb1/sparse.go#L15-L22,hash set for counting distinct elements,// Encode a hash to be used in the sparse representation.
2350,go,https://github.com/iotaledger/iota.go/blob/812d82f707314a82defbb5ef9d965fd2129dfa50/curl/curl.go#L195-L202,hash set for counting distinct elements,// HashTrytes returns the hash of the given trytes.
2351,java,https://github.com/spotbugs/spotbugs/blob/f6365c6eea6515035bded38efa4a7c8b46ccf28c/spotbugs/src/main/java/edu/umd/cs/findbugs/ba/ClassHash.java#L119-L122,hash set for counting distinct elements,"Set class hash.

@param classHash
the class hash value to set"
2352,java,https://github.com/stratosphere/stratosphere/blob/c543a08f9676c5b2b0a7088123bd6e795a8ae0c8/stratosphere-core/src/main/java/eu/stratosphere/core/io/StringRecord.java#L287-L293,deserialize json,deserialize
2353,go,https://github.com/hyperledger/fabric-sdk-go/blob/48bb0d199e2cee03ad3af0a413bdfc064fc69bfe/pkg/fab/mocks/mockmspmanager.go#L31-L33,deserialize json,// DeserializeIdentity mockcore deserialize identity
2354,java,https://github.com/vakinge/jeesuite-libs/blob/c48fe2c7fbd294892cf4030dbec96e744dd3e386/jeesuite-common/src/main/java/com/jeesuite/common/serializer/KryoPoolSerializer.java#L152-L168,deserialize json,"Deserialize data
@param bytes what to deserialize
@return object"
2355,java,https://github.com/apache/incubator-gobblin/blob/f029b4c0fea0fe4aa62f36dda2512344ff708bae/gobblin-modules/gobblin-kafka-common/src/main/java/org/apache/gobblin/converter/EnvelopeSchemaConverter.java#L150-L154,deserialize json,Deserialize payload using payload schema
2356,go,https://github.com/gngeorgiev/gowamp/blob/eb31665e54b066818e1b56d8262b4c4e7d954a13/serialize.go#L156-L172,deserialize json,// Deserialize decodes a msgpack payload into a Message.
2357,java,https://github.com/sirensolutions/siren-join/blob/cba1111b209ce6f72ab7750d5488a573a6c77fe5/src/main/java/solutions/siren/join/action/terms/TermsByQueryResponse.java#L122-L130,deserialize json,"Deserialize

@param in the input
@throws IOException"
2358,python,https://github.com/consbio/ncdjango/blob/f807bfd1e4083ab29fbc3c4d4418be108383a710/ncdjango/geoprocessing/params.py#L194-L198,deserialize json,"Returns (args, kwargs) to be used when deserializing this parameter."
2359,php,https://github.com/platformsh/platformsh-cli/blob/cc72d56f69ee570f66f989e6cb51a09097ed2611/src/Session/KeychainStorage.php#L188-L193,deserialize json,"Deserialize session data.

@param string $data

@return array"
2360,python,https://github.com/CityOfZion/neo-python/blob/fe90f62e123d720d4281c79af0598d9df9e776fb/neo/Core/TX/TransactionAttribute.py#L80-L107,deserialize json,"Deserialize full object.

        Args:
            reader (neo.IO.BinaryReader):"
2361,go,https://github.com/mohae/joefriday/blob/2d83fc975dd8b328ca863387d13963f8fd12f260/cpu/cpuutil/flat/cpuutil_unix.go#L141-L166,deserialize json,"// Deserialize takes some Flatbuffer serialized bytes and deserializes them as
// cpuutil.CPUUtil."
2362,python,https://github.com/CityOfZion/neo-python/blob/fe90f62e123d720d4281c79af0598d9df9e776fb/neo/Core/Header.py#L31-L40,deserialize json,"Deserialize full object.

        Args:
            reader (neo.IO.BinaryReader):"
2363,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.context/src/com/ibm/ws/context/service/serializable/ContextualObject.java#L135-L155,deserialize json,"Deserialize.

@param in stream from which to deserialize
@throws ClassNotFoundException if a class for a field cannot be found
@throws IOException if there is an error reading from the stream"
2364,python,https://github.com/gmr/tinman/blob/98f0acd15a228d752caa1864cdf02aaa3d492a9f/tinman/serializers.py#L60-L69,deserialize json,"Return the deserialized data.

        :param str data: The data to deserialize
        :rtype: dict"
2365,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.concurrent.persistent/src/com/ibm/ws/concurrent/persistent/serializable/TaskFailure.java#L156-L162,deserialize json,"Deserialize task information.

@param in The stream from which this object is read.
@throws IOException
@throws ClassNotFoundException"
2366,python,https://github.com/luckydonald/pytgbot/blob/67f4b5a1510d4583d40b5477e876b1ef0eb8971b/code_generation/output/pytgbot/api_types/sendable/reply_markup.py#L219-L238,deserialize json,"Deserialize a new KeyboardButton from a given dictionary.

        :return: new KeyboardButton instance.
        :rtype: KeyboardButton"
2367,python,https://github.com/seequent/properties/blob/096b07012fff86b0a880c8c018320c3b512751b9/properties/base/union.py#L221-L252,deserialize json,"Return a deserialized value

        If no deserializer is provided, it uses the deserialize method of the
        prop corresponding to the value"
2368,python,https://github.com/saltstack/salt/blob/e8541fd6e744ab0df786c0f76102e41631f45d46/salt/serializers/toml.py#L29-L46,deserialize json,"Deserialize from TOML into Python data structure.

    :param stream_or_string: toml stream or string to deserialize.
    :param options: options given to lower pytoml module."
2369,python,https://github.com/luckydonald/pytgbot/blob/67f4b5a1510d4583d40b5477e876b1ef0eb8971b/code_generation/output/pytgbot/api_types/receivable/peer.py#L373-L403,deserialize json,"Deserialize a new Chat from a given dictionary.

        :return: new Chat instance.
        :rtype: Chat"
2370,java,https://github.com/optimaize/anythingworks/blob/23e5f1c63cd56d935afaac4ad033c7996b32a1f2/common/src/main/java/com/optimaize/anythingworks/common/rest/JacksonJsonMarshaller.java#L53-L60,deserialize json,"Deserialize the given JSON string to Java object.

@param body       The JSON string
@param returnType The type to deserialize inot
@return The deserialized Java object"
2371,python,https://github.com/luckydonald/pytgbot/blob/67f4b5a1510d4583d40b5477e876b1ef0eb8971b/pytgbot/api_types/receivable/peer.py#L647-L677,deserialize json,"Deserialize a new ChatMember from a given dictionary.

        :return: new ChatMember instance.
        :rtype: ChatMember"
2372,python,https://github.com/luckydonald/pytgbot/blob/67f4b5a1510d4583d40b5477e876b1ef0eb8971b/code_generation/output/pytgbot/api_types/sendable/payments.py#L189-L210,deserialize json,"Deserialize a new ShippingOption from a given dictionary.

        :return: new ShippingOption instance.
        :rtype: ShippingOption"
2373,go,https://github.com/btcsuite/btcutil/blob/9e5f4b9a998d263e3ce9c56664a7816001ac8000/tx.go#L111-L124,deserialize json,"// NewTxFromReader returns a new instance of a bitcoin transaction given a
// Reader to deserialize the transaction.  See Tx."
2374,javascript,https://github.com/JCloudYu/beson/blob/de9f1f6be59599feb1a5e70085b42b0382600d0b/deserialize.esm.js#L258-L262,deserialize json,"Deserialize boolean data
@param {string} type
@param {number} start - byteOffset
@param {DeserializeOptions} options
@returns {{anchor: number, value: boolean}} anchor: byteOffset
@private"
2375,python,https://github.com/housecanary/hc-api-python/blob/2bb9e2208b34e8617575de45934357ee33b8531c/housecanary/object.py#L160-L179,deserialize json,"Deserialize block json data into a Block object

        Args:
            json_data (dict): The json data for this block

        Returns:
            Block object"
2376,go,https://github.com/lightningnetwork/lnd/blob/1acd38e48c168b86c291524eb56b8fcdf04a910c/lnwire/lnwire.go#L448-L844,deserialize json,"// ReadElement is a one-stop utility function to deserialize any datastructure
// encoded using the serialization format of lnwire."
2377,php,https://github.com/blackprism/serializer/blob/f5bd6ebeec802d2ad747daba7c9211b252ee4776/src/Blackprism/Serializer/Configuration/Object.php#L168-L176,deserialize json,"@param string $attribute
@param Type\HandlerDeserializerInterface $deserialize
@param Type\HandlerSerializerInterface $serialize

@return ObjectInterface"
2378,java,https://github.com/jeremiehuchet/nominatim-java-api/blob/faf3ff1003a9989eb5cc48f449b3a22c567843bf/src/main/java/fr/dudie/nominatim/gson/ArrayOfPolygonPointsDeserializer.java#L67-L86,deserialize json,"{@inheritDoc}

@see com.google.gson.JsonDeserializer#deserialize(com.google.gson.JsonElement,
java.lang.reflect.Type, com.google.gson.JsonDeserializationContext)"
2379,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.ejbcontainer.remote.portable.core/src/com/ibm/ws/ejb/portable/KeyHelper.java#L107-L123,deserialize json,"readResolve is the standard overide if you want to substitute
during a readObject call during serialization
in our case, we call the deserialize method to deserialize
the contained byte array into the original Key object

@return Object the key of the object used for findByPrimaryKey

@exception ObjectStreamException - The key could not be deserialized
because of a system-level failure."
2380,javascript,https://github.com/JCloudYu/beson/blob/de9f1f6be59599feb1a5e70085b42b0382600d0b/deserialize.esm.js#L302-L307,deserialize json,"Deserialize Int32 data
@param {ArrayBuffer} buffer
@param {number} start - byteOffset
@param {DeserializeOptions} options
@returns {{anchor: number, value:number|Int32}} anchor: byteOffset
@private"
2381,ruby,https://github.com/OTL/rosruby/blob/dc29af423241167ab9060b40366b4616a62c5f11/lib/ros/tcpros/header.rb#L51-L62,deserialize json,"deserialize the data to header.
 this does not contain total byte number.
 @param [String] data
 @return [Header] self"
2382,python,https://github.com/Azure/msrest-for-python/blob/0732bc90bdb290e5f58c675ffdd7dbfa9acefc93/msrest/serialization.py#L1721-L1739,deserialize json,"Deserialize RFC-1123 formatted string into Datetime object.

        :param str attr: response string to be deserialized.
        :rtype: Datetime
        :raises: DeserializationError if string format invalid."
2383,go,https://github.com/sclasen/swfsm/blob/3685d48b60484530001b52368493d776f62d768e/fsm/jsonpbserializer/jsonpbserializer.go#L55-L61,deserialize json,"// Deserialize unmarshalls the given (json) string into the given state. If it's
// a proto.Message it will use the jsonpb Marshaler, otherwise it will use the
// fallback"
2384,java,https://github.com/opsmatters/newrelic-api/blob/5bc2ea62ec368db891e4fd5fe3dcdf529d086b5e/src/main/java/com/opsmatters/newrelic/api/httpclient/deserializers/insights/DashboardDeserializer.java#L43-L52,deserialize json,"Gson invokes this call-back method during deserialization when it encounters a field of the specified type.
@param element The Json data being deserialized
@param type The type of the Object to deserialize to
@param context The JSON deserialization context
@return The dashboard"
2385,php,https://github.com/blackprism/serializer/blob/f5bd6ebeec802d2ad747daba7c9211b252ee4776/src/Blackprism/Serializer/Json/Deserialize.php#L252-L262,deserialize json,"@param Type\Collection\Object $objectType
@param object $object
@param array $values

@return Deserialize"
2386,java,https://github.com/artikcloud/artikcloud-java/blob/412f447573e7796ab4f685c0bdd5eb76185a365c/src/main/java/cloud/artik/api/DevicesApi.java#L602-L605,deserialize json,"Get device presence information
Return the presence status of the given device along with the time it was last seen
@param deviceId Device ID. (required)
@return PresenceEnvelope
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
2387,java,https://github.com/opsmatters/newrelic-api/blob/5bc2ea62ec368db891e4fd5fe3dcdf529d086b5e/src/main/java/com/opsmatters/newrelic/api/httpclient/deserializers/insights/DashboardsDeserializer.java#L42-L55,deserialize json,"Gson invokes this call-back method during deserialization when it encounters a field of the specified type.
@param element The Json data being deserialized
@param type The type of the Object to deserialize to
@param context The JSON deserialization context
@return The dashboards"
2388,java,https://github.com/matthewhorridge/owlapi-gwt/blob/7ab975fb6cef3c8947099983551672a3b5d4e2fd/owlapi-gwt-serialization/src/main/java/uk/ac/manchester/cs/owl/owlapi/OWLDataPropertyDomainAxiomImpl_CustomFieldSerializer.java#L98-L101,deserialize json,"Deserializes the content of the object from the
{@link com.google.gwt.user.client.rpc.SerializationStreamReader}.

@param streamReader the {@link com.google.gwt.user.client.rpc.SerializationStreamReader} to read the
object's content from
@param instance     the object instance to deserialize
@throws com.google.gwt.user.client.rpc.SerializationException
if the deserialization operation is not
successful"
2389,java,https://github.com/GenesysPureEngage/workspace-client-java/blob/509fdd9e89b9359d012f9a72be95037a3cef53e6/src/main/java/com/genesys/internal/workspace/api/MediaApi.java#L594-L597,deserialize json,"Add an attachment to the open-media interaction
Add an attachment to the interaction specified in the id path parameter
@param mediatype media-type of interaction to add attachment (required)
@param id id of interaction (required)
@param addDocumentData  (required)
@return ApiSuccessResponse
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
2390,java,https://github.com/foundation-runtime/service-directory/blob/a7bdefe173dc99e75eff4a24e07e6407e62f2ed4/1.1/sd-api/src/main/java/com/cisco/oss/foundation/directory/impl/DirectoryServiceClient.java#L380-L394,deserialize json,"Deserialize a JSON String to the target object.

@param body
the JSON String.
@param clazz
the Object class name deserialized to.
@return
the deserialized Object instance.
@throws IOException
@throws JsonMappingException
@throws JsonParseException"
2391,java,https://github.com/apereo/cas/blob/b4b306433a8782cef803a39bea5b1f96740e0e9b/core/cas-server-core-util-api/src/main/java/org/apereo/cas/util/serialization/SerializationUtils.java#L65-L68,deserialize json,"Deserialize an object.

@param <T>     the type parameter
@param inBytes The bytes to be deserialized
@param clazz   the clazz
@return the object
@since 5.0.0"
2392,python,https://github.com/diefans/objective/blob/e2de37f1cd4f5ad147ab3a5dee7dffd6806f2f88/src/objective/core.py#L337-L362,deserialize json,"Deserialize a value into a special application specific format or type.

        `value` can be `Missing`, `None` or something else.

        :param value: the value to be deserialized
        :param environment: additional environment"
2393,java,https://github.com/matthewhorridge/owlapi-gwt/blob/7ab975fb6cef3c8947099983551672a3b5d4e2fd/owlapi-gwt-serialization/src/main/java/uk/ac/manchester/cs/owl/owlapi/OWLAnnotationPropertyDomainAxiomImpl_CustomFieldSerializer.java#L98-L101,deserialize json,"Deserializes the content of the object from the
{@link com.google.gwt.user.client.rpc.SerializationStreamReader}.

@param streamReader the {@link com.google.gwt.user.client.rpc.SerializationStreamReader} to read the
object's content from
@param instance     the object instance to deserialize
@throws com.google.gwt.user.client.rpc.SerializationException
if the deserialization operation is not
successful"
